DATE,Sample ID,Result Parameter Name,Result Value,Result Value Units,Sample Matrix,Measured,Result (ug/L),No_Detect
2023-07-24 00:00:00,S4S-2,"2,2',3,4,5',6-HxCB",0.00087,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,2',3,4',5,5'-HxCB",0.00242,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4',5,6-HxCB",0.0129,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4',5,6'-HxCB",1.73e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4',5',6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4',6,6'-HxCB",1.76e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,5,5',6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,5,6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,2',4,4',5,5'-HxCB",0.016399999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',4,4',5,6'-HxCB",0.000126,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',4,4',6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',5-HxCB",0.00198,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',5'-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',6-HxCB",0.0017,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,5,5'-HxCB",0.000101,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,5,6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,3',4,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,3',4',5,5'-HxCB",6.440000000000001e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4',5,6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4',5',6-HxCB",0.0013,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',5,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,4,4',5,6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3',4,4',5,5'-HxCB",0.000757,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3',4,4',5',6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"3,3',4,4',5,5'-HxCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',5-HpCB",0.006039999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',6-HpCB",0.00201,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,5'-HpCB",0.00108,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,6-HpCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,6'-HpCB",0.006189999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5',6-HpCB",0.000279,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,6,6'-HpCB",0.0008129999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5',6'-HpCB",0.00365,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',5,5',6-HpCB",0.00112,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',5,6,6'-HpCB",0.0023899999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',5,5'-HpCB",0.0135,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',5,6-HpCB",4.1299999999999994e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',5,6'-HpCB",2.0399999999999998e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',5',6-HpCB",0.00402,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,2',3,4,5,5',6-HpCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,5,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,2',3,4',5,5',6-HpCB",0.006679999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4',5,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',5,5'-HpCB",0.000287,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',5,6-HpCB",0.00117,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',5',6-HpCB",0.000259,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,3',4,5,5',6-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,3',4',5,5',6-HpCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',5,5'-OcCB",0.00258,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',5,6-OcCB",0.00112,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',5,6'-OcCB",0.0015199999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',6,6'-OcCB",0.000505,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,5',6-OcCB",0.0028899999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,5',6'-OcCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,6,6'-OcCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5',6,6'-OcCB",0.00039099999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',5,5',6,6'-OcCB",0.000526,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',5,5',6-OcCB",0.00178,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,4,4',5,6,6'-OcCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,S4S-2,"2,3,3',4,4',5,5',6-OcCB",0.000165,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',5,5',6-NoCB",0.0007469999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,4',5,6,6'-NoCB",0.000102,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,2',3,3',4,5,5',6,6'-NoCB",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Decachlorobiphenyl,0.000166,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Monochloro Biphenyls,0.000257,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Dichloro Biphenyls,0.0044599999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Trichloro Biphenyls,0.0112,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Tetrachloro Biphenyls,0.0235,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Pentachloro Biphenyls,0.0506,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Hexachloro Biphenyls,0.0822,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Heptachloro Biphenyls,0.049499999999999995,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Octachloro Biphenyls,0.0115,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Nonachloro Biphenyls,0.0010299999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total Decachloro Biphenyls,0.000166,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Total PCBs,0.23399999999999999,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWW-5C,Arsenic,0.0037,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Arsenic,0.0012,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Barium,0.0577,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Barium,0.0252,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Cadmium,0.00054,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Cadmium,0.00015,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Chromium,0.0084,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Chromium,0.0019,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Lead,0.0086,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Lead,0.00024,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Selenium,0.0011,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Selenium,0.00032,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Silver,0.00027,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Silver,0.00013,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Mercury (CVAFS),2.91e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Mercury (CVAFS),,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Mercury (CVAA),,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Mercury (CVAA),6.6e-05,ug/L,Water,,,0
44949,Site 2 RE,Arsenic,,ug/L,Water,,,1
44949,Site 3 RE,Arsenic,,ug/L,Water,,,1
44949,Site 2 RE,Barium,,ug/L,Water,,,1
44949,Site 3 RE,Barium,,ug/L,Water,,,1
44949,Site 2 RE,Cadmium,,ug/L,Water,,,1
44949,Site 3 RE,Cadmium,,ug/L,Water,,,1
44949,Site 2 RE,Chromium,,ug/L,Water,,,1
44949,Site 3 RE,Chromium,,ug/L,Water,,,1
44949,Site 2 RE,Lead,,ug/L,Water,,,1
44949,Site 3 RE,Lead,,ug/L,Water,,,1
44949,Site 2 RE,Selenium,,ug/L,Water,,,1
44949,Site 3 RE,Selenium,,ug/L,Water,,,1
44949,Site 2 RE,Silver,,ug/L,Water,,,1
44949,Site 3 RE,Silver,,ug/L,Water,,,1
44949,Site 2 RE,Mercury (CVAFS),1.1e-06,ug/L,Water,,,0
44949,Site 3 RE,Mercury (CVAFS),7.7e-07,ug/L,Water,,,0
44949,Site 2 RE,Mercury (CVAA),,ug/L,Water,,,1
44949,Site 3 RE,Mercury (CVAA),,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-2,Arsenic,0.00097,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Barium,0.0069,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Cadmium,0.00015,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Chromium,0.0051,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Lead,0.00024,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Selenium,0.00032,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Silver,0.00013,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Mercury (CVAFS),4.45e-07,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Mercury (CVAA),,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Arsenic,0.003,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Barium,0.0228,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Cadmium,0.00057,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Chromium,0.004200000000000001,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Lead,0.0078,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Selenium,0.00032,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Silver,0.00013000000000000002,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Mercury (CVAFS),0.0078,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Mercury (CVAA),,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,1-Methylnaphthalene,1.8e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,1-Methylnaphthalene,1.8e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,2-Methylnaphthalene,1.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,2-Methylnaphthalene,1.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Acenaphthene,1.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Acenaphthene,1.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Acenaphthylene,1.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Acenaphthylene,1.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Anthracene,1.8e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Anthracene,1.8e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Benzo(a)anthracene,1.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Benzo(a)anthracene,1.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Benzo(a)pyrene,1.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Benzo(a)pyrene,1.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Benzo(b)fluoranthene,9.1e-06,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Benzo(b)fluoranthene,9.1e-06,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,"Benzo(g,h,i)perylene",2.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,"Benzo(g,h,i)perylene",2.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Benzo(k)fluoranthene,2.2e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Benzo(k)fluoranthene,2.2e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Chrysene,1.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Chrysene,1.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,"Dibenz(a,h)anthracene",1.8e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,"Dibenz(a,h)anthracene",1.8e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Fluoranthene,2.6e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Fluoranthene,2.6e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Fluorene,2.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Fluorene,2.4e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,"Indeno(1,2,3-cd)pyrene",1.6e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,"Indeno(1,2,3-cd)pyrene",1.6e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Naphthalene,2e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Naphthalene,2e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Phenanthrene,2.6e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Phenanthrene,2.6e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Pyrene,2.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Pyrene,2.3e-05,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,2-Fluorobiphenyl (S) %,70.0,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,2-Fluorobiphenyl (S) %,82.0,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-5C,Terphenyl-d14 (S) %,72.0,ug/L,Water,,,0
2023-06-19 00:00:00,DWW-6,Terphenyl-d14 (S) %,85.0,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,1-Methylnaphthalene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,1-Methylnaphthalene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,2-Methylnaphthalene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,2-Methylnaphthalene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Acenaphthene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Acenaphthene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Acenaphthylene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Acenaphthylene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Anthracene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Anthracene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Benzo(a)anthracene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,Benzo(a)anthracene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,Benzo(a)pyrene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,Benzo(a)pyrene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,Benzo(b)fluoranthene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,Benzo(b)fluoranthene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,"Benzo(g,h,i)perylene",,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,"Benzo(g,h,i)perylene",,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Benzo(k)fluoranthene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,Benzo(k)fluoranthene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,Chrysene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,Chrysene,,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,"Dibenz(a,h)anthracene",,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,"Dibenz(a,h)anthracene",,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,Fluoranthene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Fluoranthene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Fluorene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Fluorene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,"Indeno(1,2,3-cd)pyrene",,ug/L,Water,,,1
2023-01-23 00:00:00,Site 3 RE,"Indeno(1,2,3-cd)pyrene",,ug/L,Water,,,1
2023-01-23 00:00:00,Site 2 RE,Naphthalene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Naphthalene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Phenanthrene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Phenanthrene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Pyrene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Pyrene,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,2-Fluorobiphenyl (S) %,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,2-Fluorobiphenyl (S) %,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 2 RE,Terphenyl-d14 (S) %,,ug/L,Water,,,0
2023-01-23 00:00:00,Site 3 RE,Terphenyl-d14 (S) %,,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,1-Methylnaphthalene,2e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,2-Methylnaphthalene,1.6e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Acenaphthene,1.6e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Acenaphthylene,1.4e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Anthracene,2.1e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Benzo(a)anthracene,1.5e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Benzo(a)pyrene,1.4e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Benzo(b)fluoranthene,1e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,"Benzo(g,h,i)perylene",2.6e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Benzo(k)fluoranthene,2.5e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Chrysene,1.4e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,"Dibenz(a,h)anthracene",2e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Fluoranthene,3e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Fluorene,2.7e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,"Indeno(1,2,3-cd)pyrene",1.8e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Naphthalene,2.3e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Phenanthrene,2.9e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Pyrene,2.6e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,2-Fluorobiphenyl (S) %,,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-2,Terphenyl-d14 (S) %,,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,1-Methylnaphthalene,1.9e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,2-Methylnaphthalene,1.5e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Acenaphthene,1.5e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Acenaphthylene,1.3e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Anthracene,2e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Benzo(a)anthracene,1.5e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Benzo(a)pyrene,2.2e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Benzo(b)fluoranthene,5e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"Benzo(g,h,i)perylene",3.4000000000000007e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Benzo(k)fluoranthene,3e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Chrysene,5.2e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"Dibenz(a,h)anthracene",1.9e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Fluoranthene,7.099999999999999e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Fluorene,2.5e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"Indeno(1,2,3-cd)pyrene",2.1000000000000002e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Naphthalene,2.1000000000000002e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Phenanthrene,3.6e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Pyrene,6.7e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,2-Fluorobiphenyl (S) %,69.0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Terphenyl-d14 (S) %,88.0,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,3-MoCB,,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,4-MoCB,,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,2'-DiCB",2.18e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,3-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3'-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,4-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,4'-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,5-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,6-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,3'-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,4-DiCDB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,4'-DiCB",,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"3,5-DiCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"4,4'-DiCB",8.85e-06,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,2',3-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,2',4-TrCB",0,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,2',5-TrCB",1.72e-05,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,2',6-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3,3'-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3,4-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3,4'-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3,5-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3,6-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3',4-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,3',5-TrCB",5.989999999999999e-06,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,3',6-TrCB",0,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,4,4'-TrCB",,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,4,5-TrCB",,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,4,6-TrCB",,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,4',5-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2,4',6-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"2',3,4-TrCB",,ug/L,Water,,,0
2023-07-12 00:00:00,PPW-1,"2,3',5'-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,3',4-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,3',5-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,4,4'-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,4,5-TrCB",,ug/L,Water,,,1
2023-07-12 00:00:00,PPW-1,"3,4',5-TrCB",,ug/L,Water,,,1
